"","FullN.notRedun","SubProp.notRedun","SubN.notRedun","Denhat","Denhat.SE","g0","g0.bTRUE","sigma","trial","model","size","fullN","whichSource","sim"
"12",307,1.228,307,0.0044324792911013,0.000911803722405062,0.986436281248624,-0.0945226374145649,6.64515828561409,"t1","g0 tilde bk","250",307,"SimData","SimData/t1/g0 tilde bk/250/Full10017.rds"
"13",273,1.092,273,0.00430835389341407,0.000888057961054577,1.36398511981109,-0.793396606533763,6.66001944386734,"t1","g0 tilde bk","250",273,"SimData","SimData/t1/g0 tilde bk/250/Full10019.rds"
"14",286,1.144,286,0.00423207762849399,0.000871701719683633,0.925780764234343,-0.406598711632213,6.70467705340661,"t1","g0 tilde bk","250",286,"SimData","SimData/t1/g0 tilde bk/250/Full10020.rds"
"15",277,1.108,277,0.00439446911757674,0.000890111031883491,0.450074073624392,-0.00429323619132603,6.72303790249348,"t1","g0 tilde bk","250",277,"SimData","SimData/t1/g0 tilde bk/250/Full10021.rds"
"16",251,1,250,0.00350830036965636,0.000776875812672728,0.072502095660661,0.476253074759924,6.80048552500268,"t1","g0 tilde bk","250",251,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10001.rds"
"17",275,1,250,0.00413608457375697,0.000876657320071856,-0.112325327641702,0.387932435885555,6.74647473401092,"t1","g0 tilde bk","250",275,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10002.rds"
"18",292,1,250,0.00432629077130252,0.000880186028730247,0.658000568112945,-0.623077967436744,6.73165838847995,"t1","g0 tilde bk","250",292,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10003.rds"
"19",293,1,250,0.00481308088898945,0.000939298592682167,0.406153508930172,-0.14486949289978,6.71501570793903,"t1","g0 tilde bk","250",293,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10004.rds"
"20",301,1,250,0.00399789313876531,0.000845567792490651,-0.0703875280687182,-0.00306719976238675,6.77180198264674,"t1","g0 tilde bk","250",301,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10005.rds"
"21",300,1,250,0.00452098860893138,0.000916413321156483,0.350411375480036,-0.250047723938681,6.70370503116712,"t1","g0 tilde bk","250",300,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10006.rds"
"22",199,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","250",NA,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10007.rds"
"23",359,1,250,0.00479112812821968,0.000941904865562671,-0.317780183689749,0.0274539558816212,6.77993814011747,"t1","g0 tilde bk","250",359,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10008.rds"
"24",350,1,250,0.00386244470364099,0.000852978559936596,-0.310654403441853,0.111158271819552,6.74051918532996,"t1","g0 tilde bk","250",350,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10009.rds"
"25",276,1,250,0.00384243347585734,0.000814730329874117,-0.168521623381799,0.722556435102073,6.82116918044816,"t1","g0 tilde bk","250",276,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10010.rds"
"26",297,1,250,0.00472381212856985,0.000940633509615339,0.17260505513219,-0.0375452383291981,6.71319998329676,"t1","g0 tilde bk","250",297,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10011.rds"
"27",253,1,250,0.00427790732222823,0.000867231228118912,0.612366741870983,-0.0871786274401563,6.74150571191734,"t1","g0 tilde bk","250",253,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10012.rds"
"28",255,1,250,0.00430194444039946,0.000874023155012081,0.242675483163799,0.0309814626091315,6.76244320390103,"t1","g0 tilde bk","250",255,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10013.rds"
"29",355,1,250,0.00388149343057018,0.000840357812637553,-0.460712453420373,0.330151278088039,6.7978744408045,"t1","g0 tilde bk","250",355,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10014.rds"
"30",302,1,250,0.00361613952677042,0.000798185334230093,0.258112923694489,-0.0701022570890333,6.75467429789902,"t1","g0 tilde bk","250",302,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10015.rds"
"31",275,1,250,0.00449742730197835,0.00091168732138523,0.23622126095539,-0.0827442444342482,6.71600095730315,"t1","g0 tilde bk","250",275,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10016.rds"
"32",307,1,250,0.0045724775684456,0.000942288376933528,0.465922151591406,-0.168186397244923,6.64202304146834,"t1","g0 tilde bk","250",307,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10017.rds"
"33",259,1,250,0.00448379890083956,0.00090942894964854,0.77985749233257,-0.148225905321786,6.69009948820896,"t1","g0 tilde bk","250",259,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10018.rds"
"34",273,1,250,0.00417965942919251,0.000881326466444513,0.742177813362544,-0.394119281369251,6.67406187343139,"t1","g0 tilde bk","250",273,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10019.rds"
"35",286,1,250,0.00426641863996153,0.000882224431239875,0.478782155823998,-0.367829162382136,6.7110602235956,"t1","g0 tilde bk","250",286,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10020.rds"
"36",277,1,250,0.00428834272490611,0.000888110514749574,0.0272214468153785,0.24878089667537,6.7393095759438,"t1","g0 tilde bk","250",277,"SimData","SimData/t1/g0 tilde bk/250/SimpleRandom10021.rds"
"37",251,1,250,0.00351309429533203,0.00077793896272919,0.0551772096746984,0.485008983481952,6.80110534128871,"t1","g0 tilde bk","250",251,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10001.rds"
"38",275,1,250,0.00411915342496492,0.000872030269615302,0.182564257369479,-0.0338564774502375,6.72425954466554,"t1","g0 tilde bk","250",275,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10002.rds"
"39",292,1,250,0.00427045802740314,0.00086934819857335,0.451298310708415,-0.67174181214413,6.75500540468741,"t1","g0 tilde bk","250",292,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10003.rds"
"40",293,1,250,0.0049288812448287,0.000961383228637234,0.290332425759543,0.148199556587456,6.69981066641792,"t1","g0 tilde bk","250",293,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10004.rds"
"41",301,1,250,0.00403102487965451,0.00083760757182702,-0.228858964097871,0.268654556171874,6.81967214265406,"t1","g0 tilde bk","250",301,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10005.rds"
"42",300,1,250,0.00473144873800205,0.000941905518256208,0.145086690110191,0.068848587983824,6.71421408444604,"t1","g0 tilde bk","250",300,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10006.rds"
"43",199,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","250",NA,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10007.rds"
"44",359,1,250,0.00468268485313834,0.000934150072739682,0.0228391635301514,-0.33502097087193,6.73226430259993,"t1","g0 tilde bk","250",359,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10008.rds"
"45",350,1,250,0.00426855879335133,0.00090162342898777,-0.378439463600029,0.17505419422319,6.73900980171973,"t1","g0 tilde bk","250",350,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10009.rds"
"46",276,1,250,0.00383602791683458,0.000813590898553328,-0.172322919747423,0.825911283071103,6.82305773074058,"t1","g0 tilde bk","250",276,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10010.rds"
"47",297,1,250,0.00448875940831853,0.000911464482215752,0.115156867622191,0.00436000915423472,6.72854199390218,"t1","g0 tilde bk","250",297,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10011.rds"
"48",253,1,250,0.00407022345001595,0.000842604527138295,0.423071547063773,0.107684559403058,6.76101485796635,"t1","g0 tilde bk","250",253,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10012.rds"
"49",255,1,250,0.00431360610101563,0.000876291258733712,0.201812195865199,0.0822703373942827,6.7633573246715,"t1","g0 tilde bk","250",255,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10013.rds"
"50",355,1,250,0.00390130534864156,0.000843577976179197,-0.278755930189331,0.180229435431661,6.77323059306879,"t1","g0 tilde bk","250",355,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10014.rds"
"51",302,1,250,0.00406657201014575,0.000858158712009714,0.355365307271249,0.00281167527375829,6.7239258644095,"t1","g0 tilde bk","250",302,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10015.rds"
"52",275,1,250,0.00450210025349455,0.000912919794208681,0.0696142194739073,0.109496351240246,6.7282834637316,"t1","g0 tilde bk","250",275,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10016.rds"
"53",307,1,250,0.00428804736497432,0.000922243211018808,0.409339760095769,0.0093253067028436,6.62275400047032,"t1","g0 tilde bk","250",307,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10017.rds"
"54",259,1,250,0.00452264643755311,0.000916621366508817,0.927367296168423,-0.215224484675874,6.67363075564348,"t1","g0 tilde bk","250",259,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10018.rds"
"55",273,1,250,0.0041482942593384,0.000873905718197798,1.19833734119761,-0.945844390366789,6.66037117253024,"t1","g0 tilde bk","250",273,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10019.rds"
"56",286,1,250,0.00422407953160306,0.000874285829402007,0.334705478645408,-0.113172134979604,6.73051416416309,"t1","g0 tilde bk","250",286,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10020.rds"
"57",277,1,250,0.00443796708591591,0.000900221630056089,0.190663005050458,0.0504138448484263,6.73302322689302,"t1","g0 tilde bk","250",277,"SimData","SimData/t1/g0 tilde bk/250/Spread.one10021.rds"
"58",247,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10001.rds"
"59",256,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10002.rds"
"60",179,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10003.rds"
"61",268,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10004.rds"
"62",201,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10005.rds"
"63",262,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10006.rds"
"64",259,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10007.rds"
"65",165,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10009.rds"
"66",208,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10010.rds"
"67",271,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10011.rds"
"68",339,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10012.rds"
"69",203,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10014.rds"
"70",356,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10016.rds"
"71",294,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10018.rds"
"72",222,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10019.rds"
"73",155,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10020.rds"
"74",206,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Full10022.rds"
"75",247,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10001.rds"
"76",256,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10002.rds"
"77",179,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10003.rds"
"78",268,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10004.rds"
"79",201,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10005.rds"
"80",262,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10006.rds"
"81",259,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10007.rds"
"82",165,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10008.rds"
"83",208,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10009.rds"
"84",177,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10010.rds"
"85",271,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10011.rds"
"86",339,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10012.rds"
"87",317,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10013.rds"
"88",203,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10014.rds"
"89",289,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10015.rds"
"90",356,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10016.rds"
"91",232,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10017.rds"
"92",294,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10018.rds"
"93",222,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10019.rds"
"94",155,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10020.rds"
"95",206,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/SimpleRandom10021.rds"
"96",247,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10001.rds"
"97",256,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10002.rds"
"98",179,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10003.rds"
"99",268,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10004.rds"
"100",201,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10005.rds"
"101",262,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10006.rds"
"102",259,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10007.rds"
"103",165,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10008.rds"
"104",208,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10009.rds"
"105",177,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10010.rds"
"106",271,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10011.rds"
"107",339,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10012.rds"
"108",317,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10013.rds"
"109",203,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10014.rds"
"110",289,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10015.rds"
"111",356,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10016.rds"
"112",232,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10017.rds"
"113",294,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10018.rds"
"114",222,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10019.rds"
"115",155,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10020.rds"
"116",206,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","550",NA,"SimData","SimData/t1/g0 tilde bk/550/Spread.one10021.rds"
"117",326,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10002.rds"
"118",197,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10003.rds"
"119",223,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10004.rds"
"120",329,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10005.rds"
"121",138,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10006.rds"
"122",253,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10007.rds"
"123",264,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10009.rds"
"124",295,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10010.rds"
"125",194,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10011.rds"
"126",265,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10013.rds"
"127",245,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10014.rds"
"128",198,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10015.rds"
"129",291,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10016.rds"
"130",130,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10017.rds"
"131",283,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10018.rds"
"132",267,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10019.rds"
"133",166,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10020.rds"
"134",194,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Full10021.rds"
"135",326,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10001.rds"
"136",197,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10002.rds"
"137",223,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10003.rds"
"138",221,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10004.rds"
"139",329,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10005.rds"
"140",138,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10006.rds"
"141",253,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10007.rds"
"142",264,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10008.rds"
"143",295,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10009.rds"
"144",336,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10010.rds"
"145",194,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10011.rds"
"146",265,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10012.rds"
"147",245,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10013.rds"
"148",198,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10014.rds"
"149",291,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10015.rds"
"150",130,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10016.rds"
"151",283,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10017.rds"
"152",267,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10018.rds"
"153",166,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10019.rds"
"154",212,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10020.rds"
"155",194,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/SimpleRandom10021.rds"
"156",326,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Spread.one10001.rds"
"157",197,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Spread.one10002.rds"
"158",223,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Spread.one10003.rds"
"159",221,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Spread.one10004.rds"
"160",329,0,0,NA,NA,NA,NA,NA,"t1","g0 tilde bk","850",NA,"SimData","SimData/t1/g0 tilde bk/850/Spread.one10005.rds"
